,one,two,three,four,five,six,seven,eight,nine,ten,eleven,twelve,thirteen,fourteen,fifteen,seventeen,eighteen,nineteen,twenty,Class,Stability,Cluster2
16,-1.0074663251546598,-0.7760682541681648,-0.15938181232107276,-1.9218913393754884,0.2293540494897111,0.06072758593266828,-0.586585093027021,1.9984420511244505,-0.9296931009527376,-1.3002089192872506,-0.4205698773033868,1.6015419061142748,-0.1564673599346046,-0.3861992763772074,0.3374930140774032,-1.1681451162854946,2.127811379060436,2.041205200788259,-0.2607071290531055,1,0.72,2
18,-2.0674040043478144,-0.5193230102269312,0.3448099909458815,0.32268308257120343,0.0724104612311994,0.4807273970429543,-0.58468222080118,-0.2506094852100645,-0.22757742281170215,-2.325578136673275,-0.9066716608037616,0.7126200912843599,1.4404715546333795,-0.32603809859451216,-0.7038129140728053,1.7244690572583656,-0.059743453711072224,0.09077577972064307,0.04724956853215657,1,0.51,1
21,-0.25249099449961915,-1.1457971053846887,-1.058985262299318,0.4173686517603815,-1.0817221057869335,0.9419283535312898,-0.9223705866711605,-0.2659100060014981,0.5879233821411244,-0.6279134796398007,0.3603397613251644,0.2391630046599864,1.77271659227562,1.4239374983337556,-2.064644030685164,-0.2286283036779524,0.12868839259859316,-1.4032757523293409,2.2840825251223484,0,0.92,2
22,1.1066677400464433,-1.3280419256470508,-0.7641689746914206,-0.3816745541320725,1.6127806578148745,-0.31721983280531,0.3785833737110114,0.3031596335216533,-0.6746489220221934,-0.517555490243905,-1.4716586728636194,0.9413843663648084,0.6353247614734656,1.0980585767330076,-0.4125914243623108,1.156902242492713,-0.1335275729256426,0.06357560996593298,-0.9830213219132328,0,1.0,2
29,0.9066119118710556,-1.1957657626720022,-0.1628977147062688,0.26093653296423364,0.14162580396535204,-1.5462353505744957,1.5593222072797914,0.6211298207065179,-0.4859741100834346,1.1540842472117323,0.9106981080832744,0.4554276051419177,2.6876629315862584,0.8267841360546566,-0.09540769996428287,0.3063979147089048,-0.5334914554361664,-0.73441744594691,0.6532681829520126,0,0.96,2
31,-0.30531563594016603,0.43504970713316427,1.2445081674107352,0.3628292363433627,-0.29796197063408264,-1.3446637470783918,0.3759941090744802,-0.03434847141474909,0.2814996515094978,0.9728094877809048,-1.1903236741497918,0.7685388240953459,-1.5600986529384977,0.9198813206194912,0.9898089778819731,1.2114471033694676,0.13740808775692334,-0.8631379737830023,-0.8316036298429585,0,1.0,2
33,0.4164948037953571,0.8582194849092467,-0.4863418886695268,0.5691693898806224,-0.9083909953733568,-0.8147503944092828,2.311041259778368,-1.50054378904982,1.1648490015947957,-0.9965268490528786,-0.8610735397883454,-0.2072336928999916,0.5122048143058373,1.199658469872142,0.5156079403491061,0.3494775920610592,1.0795221713328147,1.0638256026602602,1.1173454190046597,0,1.0,2
34,2.0714081177307,1.8829073612535911,-1.9805227196371,-0.05549050030400531,-0.639126162398778,-1.9374019406341407,2.4520495785154703,-0.017319565290645055,-0.08112701598598222,0.9517486106041924,-0.07103598933033793,2.0115100636680814,-2.881995210906068,-0.05332698344144582,0.04743037771069784,-0.08985593863600293,-0.0851905610488049,-0.99150205658663,0.4258189472559319,1,0.46,1
35,0.3504585755194833,-0.17342994891309446,0.06824380422039081,1.5138387772287747,-0.4412590332627676,-1.332655232613948,2.1507941372364767,1.330205067641307,0.16444451728240222,-0.5032203335838296,-1.7887529809930642,0.4657439156622959,-1.6534511923706718,-3.2436993403866334,1.3157404886492885,-0.5766967645222444,-0.11598116344961926,-0.35180581237940056,-1.3765278123718967,1,0.98,2
36,0.16595194768242078,0.8120213367997376,-0.6228367480256978,-1.1696212316289525,1.0212382084856708,0.20053788793630195,1.140935767113687,-0.12272592486812756,-0.4251805428762214,-0.3494971978200286,-1.5208607861599035,-0.5231437790171909,-0.6546872602081458,0.7543229855613598,-0.39055141730313175,-1.6713584477529608,-0.06907900304626165,0.802278666881973,-1.0628821641635855,0,1.0,2
38,-0.6755244708760554,-1.751374369055669,-1.2639096663670348,-0.10145808945531264,1.7542785690862752,0.8273366609929134,1.1935134650659849,1.2277767245733502,-1.2916555100536593,0.27034671261580856,0.17262599785008298,1.5574275166278542,0.6147527611533626,-0.7048504006917717,-1.912648355530484,0.4530905741061118,0.21353223297984447,0.12281888122354233,0.2335205955640821,1,0.85,2
41,0.04717068479804331,-0.3800132555461472,-0.4507883538047598,1.2682913134505562,0.2893622949890601,0.4111433084333001,-1.0078686412231508,1.101526064304471,-0.7377841651488017,0.28532195808212385,0.3894053512181033,0.9772246599752804,1.5578762692298702,-0.6695348299557662,0.8936907592410098,0.32834757136841203,0.5640503701475756,0.34362659839149495,-0.5998947136507722,1,0.39,1
42,0.5611263986058801,-0.6932669448740726,1.6400005881875153,0.9544529040609646,0.0004940269590478246,0.6327928510326789,1.1726116547954168,0.27925173584539603,1.380075141080815,-0.6793976332036598,0.06379552546935316,-2.6936603084347333,-0.7889542388014513,0.8023585643143081,1.5339305757836652,-0.5371531204046366,0.7971365603740618,-0.2716416486869098,0.3473944408890726,0,0.98,2
43,-0.5220831885552163,-0.9332046914365472,0.4829946628175174,1.664327119559582,-1.8039250651158747,-0.8836896107117119,0.4923494348466125,0.993113092670432,-2.392619433915377,-1.1938504839463415,-0.5545484114355724,-0.4788596153015993,0.12565379082316452,-2.0388059514897567,-0.9361116594876014,0.6435486384399293,-1.1902221613075044,-0.8337135420770835,0.3137111072344325,0,0.33,1
44,0.36068791362445307,1.090919468121626,-0.8564008879259912,-0.21297892574776264,0.4104688465825079,-0.20595443104370253,-0.5136630629412654,-0.3432955320473796,0.13779512067798813,-0.23056569509280825,0.7516907103899741,-1.839594590059588,1.348330270343622,-1.149638699233387,0.17932158877968926,-0.17924856470356776,0.8365233116493205,-0.3052572279094076,1.2006922820774018,0,0.58,1
46,-0.4737808133134666,1.2029531092905592,-0.6145833656039231,-0.6835710827576976,1.8783873375192717,-0.30241206053053266,-0.4720791928704912,0.7394125262476654,-2.7515837908800287,-0.7434868103740527,-1.4367782012153465,-1.812155340116587,1.3105869651530897,-0.7540535763861147,-0.16826495157792334,0.7842295165655865,0.5702462613111885,0.1916856967146444,-0.238676077068544,1,0.54,1
48,0.19556405852269995,0.8081484184604278,-1.3946759473694177,0.8455166787385504,0.11060539815076467,-1.7059472190894691,0.6299069000432473,-0.8621798498280488,-1.508995713238808,2.027098528430132,1.2033807968101786,-0.5136531737593347,1.1690853517930635,-0.21988548924968174,0.25202641984526625,-0.5338118485854906,0.3533283066657149,-0.41362921116648266,-1.5897319232929348,1,0.63,2
50,-1.3609903473467044,0.1634395900802716,-0.6561669062260839,1.843269589019849,0.5981360900886266,-2.1257968468591546,-1.7198649296813209,0.8621872701097809,-0.4205907514017296,-0.1738553043583194,-0.744783665050113,-0.6268172073973531,-0.9359863504374882,-1.052294475632194,-0.783157720909652,0.29158907998813194,-0.7191574405916799,1.3818762400020128,0.39668990616685545,1,0.83,2
53,1.0155915723377964,-0.09219768994165707,-0.25681369831093337,1.1101189363565545,-0.5211109264350298,1.042426476354491,1.185468649984836,-1.087584527533866,-2.6039236917166533,2.3066088480164813,-1.2498043101430747,0.06273409596301432,-1.4811162816338683,0.19692050237309774,-1.2046388075137804,0.9333321890543488,-0.9012858216212966,-0.7593152756669596,-1.0932589002358395,0,0.64,2
54,1.315212237138308,-0.40738126671110986,1.5503323914560374,-0.6285254892749306,-0.8998590192489859,-0.32472267718268105,-0.1970813151553209,-0.7146642900218866,-0.2602335729714047,1.133734799528218,0.20567485814042508,0.6458918610398591,-0.08818600874574856,-1.6040032310113803,0.34780628827976257,-1.634865365390999,0.5590486447163062,0.5530764021754455,-0.3109991889330387,1,0.61,1
55,-0.2905596375276299,-2.2447445420063494,-0.5081684346971288,0.32691224562111953,0.4239698474741405,0.3481329176815212,-1.9316807276576196,0.4886288246332367,-0.2588703032775029,1.0577536703016563,-0.516736788256229,-0.44750397106579054,-0.3929430014568371,-0.3065747160588809,-0.03433474355485359,-0.6655548482372807,1.7175523207352543,0.11711157816337933,1.6321810091398457,1,0.71,2
56,1.716255914358004,1.210420671278602,-0.08474926873099031,0.432256757522582,0.3697580776277697,0.7849985715508538,2.1561953808727132,0.8797112563886118,-0.0911931108608065,0.7713430041039195,-1.375122153424691,0.8171387079766762,0.36223386418997816,0.1620720195997447,0.4811879627219565,1.226458466676804,0.2423486810929651,0.1384120488802446,2.033758672460008,0,0.5,1
57,-0.5438002931080194,-0.7885815013790349,-0.6968555212664233,-0.012550441374258387,0.08321687362742315,1.729841793182309,0.5617697086251989,0.10611272882533672,-0.035271721551252834,-0.039241062158134415,0.764736043756615,-0.17558333075953253,0.5228821822718102,-0.5070359325037281,0.7876478321530688,1.058842504277327,-1.0361313800237042,0.14657100149200722,0.9056613640228632,1,0.74,2
58,0.9979863870276791,-0.7316253014604882,0.7892703183872224,0.4275356564087207,-0.6313958015869667,-0.6002206378206021,1.183589525655973,0.365750675080062,-0.7441720859982507,-0.21147639449142575,-1.7774473453712358,-0.9547963707269964,-2.96069438707501,-2.956612408136876,0.9915561030278274,1.4721894427190059,-0.8098347823222682,2.0201451561936463,-1.0758221811767543,1,0.94,2
59,1.6201079042563449,-1.5591811828085118,-0.24633668323748995,-0.16611732281157734,1.2329671646350902,1.674418502954487,-0.8184466035226141,0.5227091378529378,-0.5237680959091311,-0.06290841455672559,0.049663319194408494,-0.8551166451749693,1.6474192404064743,-0.2595914015054792,-0.6737530993422763,-1.321733696840029,2.138380373166144,0.4176746824173052,0.3656200711437477,1,0.54,1
61,0.5673229523263967,-1.3658953248696388,0.050492301151668716,-0.03842127839474024,1.9726660415280344,-0.0515258004012317,-0.8184692183740023,0.8302507968236675,0.24326812609744866,-0.2251493456854332,-1.915554496745414,-0.3952086726354579,0.3279142168134128,-1.628774183767001,0.5604157823210076,1.188790986230387,-1.1941203140602141,0.43579248654327024,-0.03955892141474306,1,0.75,2
63,-0.2699467897218296,0.8892554943319357,-0.8184972251213889,0.8108894584872185,1.8790534401818944,1.0454922847555528,0.2558927794613225,-0.2349124454439696,0.34612961275864274,-0.3376669351260909,-1.7347953102249292,0.6179276040771244,-0.5938640603002746,0.5513290864424405,0.7674605004402528,-1.296600210898751,-0.11122317774229896,-0.2083951126784641,1.0624399041534531,0,0.94,2
64,-0.3831564102258939,-0.9281598623658645,0.6843401080472389,0.3640534331251401,0.3699833161437826,-1.4081366368552977,1.0143556950977235,0.711457797261398,-1.6505899703204925,-0.9966771340164834,-1.8729347506061165,0.17052738081540414,-2.041646961102768,-2.046186809893096,0.8214466534810777,-0.5612276269663496,-0.35393337331369085,0.7101386127745133,0.5121795571254216,1,0.99,2
65,1.4328983793787518,0.4210343201203319,-1.6531704392946514,0.8114071224567636,0.5446917094121853,0.307471919097026,-0.7632557842802314,-0.303704568913847,-0.914543841373232,0.1428747424872556,-1.9811529243785224,-0.5555464269376774,0.1175547953102314,-1.042882778264038,-0.9898662271135648,-0.03169158365158956,-0.3664715318843968,-0.5101012586128324,0.3291360253907982,1,0.78,2
66,0.4718584852199177,0.1321386294358214,0.41133264044139,-0.974753022954485,-0.8207061220002069,1.1266432987317785,0.8926318357990813,1.7488468970251978,0.9193527158082704,3.039766310714352,-0.4151940689120573,-2.407763415495852,1.3275779005200548,-0.588261197214178,-0.14244080347095378,0.1125226862112602,0.5887633725631519,1.4591914072636358,-0.05166094312952865,1,0.27,1
68,-0.033192766337716915,1.7203219457013943,0.031231613692087018,0.3348357210539161,-0.6799377643470307,-1.1075150966568532,0.6398735053220943,-0.1307615246998439,-0.03228811272898822,1.4233054125338267,1.4674080241610568,-2.260379033755388,0.26123956243725355,-0.9348296350919776,-0.4018744723885044,0.2173082686656687,0.8785023659378751,-0.12594297483422712,0.8239226643975404,0,0.44,1
72,-0.2253773267428116,0.09498622841613356,1.2551579383869862,0.7607710087536882,-0.41998734942506943,-0.6143372016127182,0.12638340385234104,-0.8199495780960157,1.2576029371962971,1.1667365237707497,-1.5074915367463635,0.12832911663597324,1.5198926001130737,-2.195387725625662,-1.431619872419331,-1.090597994483148,0.26953744596115065,0.5759881206567411,0.031152047607669136,0,0.55,1
73,-0.6071759153236587,-0.2134397489957658,-0.41247393346370936,-0.6088008759592539,-0.590535733615532,-0.062496891146966785,-0.6886234508143746,-0.5681905452665139,-0.10920703063269972,0.3899147964108223,0.8598425148070008,0.22199423051771852,1.1535318503826326,-2.3345405746225794,-1.2088326124204476,1.4538577915781326,-0.06337845389536281,-0.3714914284549604,-0.7379729652800506,0,0.19,1
74,-0.8547399993359006,-0.3465639933187332,0.5201426800207201,0.24919729320549855,0.6550679445511479,-0.9667286320602976,0.3410750113896666,-1.3468729870673501,0.22686206794792266,2.5124222483274607,-0.6529855983980134,-0.3763395854070011,1.0251912166802049,-0.8924266402180955,0.01563966783775224,2.5279069145875743,-0.4911575983649005,1.435162533432742,0.8865786108075061,1,0.46,1
75,1.3515562341750706,0.5171574269262443,-0.1465221222848881,-0.5621915596785658,0.1984226009199456,0.14867727307667966,-0.9105411142852032,-0.044762129193961685,-1.1160124532264522,0.2882944222049846,0.348824072844759,-0.7704716583476963,1.432698056172911,2.8552571743732744,0.5057052509850035,-0.6031748729841651,-0.34003220141564633,-0.5436412823882082,-0.634788008658807,1,0.0,1
77,0.5976401022862057,0.5407063040151037,1.5364864893482997,1.371553672364465,-1.2433397262536885,0.8397522199187148,-0.6482837990965068,-0.3985731513064746,1.3153071806222751,-2.132508857777749,0.8744742157384273,-1.4340488543941012,1.9669231509960672,1.139803702630596,0.5229644545036403,-0.39746585778768895,0.4740135667027687,1.1016020008204008,-0.2896972806456233,1,0.07,1
79,1.364426397877737,0.9395806941724404,-0.53822566300393,1.522059114424366,0.9683832859000414,-1.1672790055039743,-0.4238928413544252,0.2036733075409183,0.1107505390836265,1.7614627761189077,-0.4166404854323924,-0.5964001320144647,2.5186182704544624,0.5511464125767598,-0.8697007133088891,-0.37769963985136895,0.043729320895526405,0.2386059380316317,2.511855394016578,0,0.92,2
80,1.587308252418704,-0.3190531963387781,-0.4767223218592714,-0.9379813134631412,0.2136715779931524,0.3907996491161421,1.5485812589624188,-0.3429088168389932,-0.5268058700825761,0.6001645765369151,0.28638254981355754,0.5437706704165118,-1.1674957094482241,0.4415207106944981,-0.4290482721010111,1.020586360114938,0.1391314743788844,-1.4440977264529342,-0.7079205345632628,0,0.99,2
82,0.1656938662289512,-2.7764367043387037,0.3670629608101012,-0.20919743099705795,-1.0392536516418311,-0.3656509142538784,0.2126268654045776,1.1077924565865729,0.09693852260077522,-0.20971831210141068,1.371826650926553,-0.2492723793603018,0.17004611821808946,-1.1004728063371008,-0.00397396940167616,0.0902322895043857,0.3936918525010675,1.4119624137124578,0.7739860995677417,0,0.37,1
83,0.3505913189894224,0.9140704056031792,0.4934301070978112,0.1708206442285304,0.2771373605332628,-1.067166688459468,-0.4406344546655933,0.058204288006167004,0.5762268540007677,0.9575999747040344,0.2504510689566002,-1.0271615442457944,0.07555546384640087,-3.0314198874880316,-0.5574748274588369,-0.6308378323643923,-0.6091571693277964,1.127621288299634,-1.012094149837308,1,0.69,2
85,1.0691623439648494,0.9771061414958092,-0.33050547498841976,-1.0648673661883068,0.2478627111738813,1.5352191898765253,-0.8131618873258285,0.9504484133591856,-0.5499733849742838,0.6008980528865802,-0.14214648466736984,-0.34886877106325154,-0.8124997686182758,-1.4343644629219805,0.5334928717713672,-1.4963086238985024,-0.9566885592115469,0.4603388629435671,0.08119127547801272,1,0.88,2
86,-0.18484842126300646,-0.4060459622926136,-1.7427658297610382,0.4607716721839657,-0.06229507023491177,1.5799628535340793,-0.6267433409407334,-0.22328920404403266,0.025606440580414988,0.6091335221431667,1.081288082290313,0.5608143562237123,0.7618888848918373,-0.4992013568544881,1.6463300817441815,-0.3025108257935987,-1.1954453656602877,0.7505958776535689,0.1356780258674754,0,0.23,1
89,1.1629609307283473,-0.4993751004811806,-0.9343232619977384,0.8381810521688572,2.716576624453542,0.3591692440863847,0.20488191768439626,-0.7407161652258109,1.0698718411410812,-1.524309961418345,-0.02809861218864226,0.9338809494679216,-1.066425864361109,-0.4333453097542297,1.498247043877312,-0.5756952798921484,-2.689781312106368,-0.3862431501386556,-0.512175382689206,1,0.77,2
90,1.320388076940867,-0.7386371595713467,-1.143309215974752,-0.013399919423659815,1.31130434571601,-0.7046483897076246,-0.06511927269790113,0.1454150850489599,-0.8419246980780052,2.2742581592883377,0.1463303033920445,0.25800150751084583,0.9181360651343528,-0.0953057486624378,-0.7069179279216452,-0.14738510790684567,-0.6648905279740179,1.9718672030400002,1.8903055819661259,0,0.44,1
91,-0.07370831000912736,1.3055169763980703,1.1481189658534847,-0.18284845794584184,-0.980345758769622,-1.7503087514107143,0.7313801012288779,2.077676416432805,-0.8490126181845591,1.1944327199355889,-0.500595455400505,1.3957509944142166,-0.005938293017771157,1.2591969544412105,-0.2012938469208874,-1.6813392992179592,0.5670684727293821,-0.7076877907055543,-1.612585133647489,0,0.99,2
92,1.3416508776297231,-0.885804763911345,0.9825524140975822,0.9952561274874516,0.936916402827478,0.7327347400949676,0.7411597038236645,0.09745868201391482,-0.6347714532353729,0.5316696145287603,0.3073170324913824,1.087001402409619,1.53234255894259,-1.2338934725066126,0.5743714821611978,-0.8790122786977654,-0.8861580615223456,-1.16389052045016,-0.6124293711389958,0,0.31,1
93,1.8650190599825216,-0.775006250429182,-0.0466254691413573,-0.4160636200254321,0.6132251712732566,0.017046274136907166,-0.5407483495081058,1.0103135136037222,1.6103431237723618,0.4584795611913676,-1.258649346752361,0.9388687598182148,-1.7581720773552745,-2.316169600710303,-0.5628682559384567,-0.0390632860815017,0.689564023915036,-0.2669083294077809,-0.5520519163436134,1,1.0,2
95,-1.883354906858071,0.07442608693857107,0.03319188288943773,0.20623739808623767,1.5285068894396423,-0.5080576309274072,-0.03672268680950448,-1.654058748827374,1.3147981609730908,-0.8316780330504177,-0.7141752781906158,-0.3565837760221237,1.327344891979085,0.2832578134200765,0.06281534494166366,-0.048817768008627485,1.3362510850143123,1.0517566109398944,-0.3416562531653988,1,0.37,1
96,0.30970121548325674,-0.9309003263416769,0.5514725539497343,-0.03024866620031186,-1.7251399335846855,1.7893122621573547,1.3864233973329043,-0.4233035739647777,0.467639834964015,0.8610178409637991,-0.2760740524975412,-0.5689177892737488,0.6996672037864595,-3.0416972007039984,-0.290718808819294,0.07456057091483713,-1.3682489993323717,-0.7604788179259697,-0.0858551568243913,0,0.25,1
98,-0.5443278402572486,-0.7650858487422739,1.0222954408984652,0.14221553627053196,-0.966085667838078,0.6914567808238752,1.9392174710047223,0.23682297818160786,-1.3710461852588507,0.4609411714766556,0.9773777469020666,1.4358082892963557,-2.417765154404892,0.7169863701840913,0.4353727267717988,0.7310179021056697,0.6963754576711543,-1.0520811643366679,-0.2481258381727654,0,1.0,2
99,0.9660931268457362,-1.247178378474069,1.099143633680195,-0.3675654776446173,-1.1459354212365958,-0.4167974149513626,0.22641610369797846,1.9194939840865093,-0.43672872908407895,-0.7396901981706767,1.16010245650623,-0.4122917310257342,-2.361048365203261,0.4747548733824104,-1.07792591844305,1.2194337827499442,-1.017669690725902,0.6488334815281113,-0.2486876680540498,0,1.0,2
100,0.15989531944969074,0.4897657211336014,-0.269460099775123,0.9619568503288812,-0.3709688670038343,-0.1874948571786384,-0.26422234705210873,0.8215845056785787,-0.1163995261671261,0.6795678937991715,0.042844064314825334,-0.3519681878069991,2.0791563456966857,0.2189486870211228,-0.1729700074126826,-0.20286659540566207,-0.7700874084476065,0.6134984916268446,-0.2399237189603401,0,0.69,2
104,0.6239240158489635,-0.6616203592329004,-0.5590447695177931,-0.7358889279018326,-1.0387315914817217,-0.4720457734215195,-0.6574326899478206,-0.14383802214430289,-0.5810412422876897,-1.1473147985615846,-0.6070228273296854,2.413737057764604,-0.8072434954816052,-1.4031214505952927,-0.2621657413852008,-0.2341814207235716,0.5573834390991734,-0.6331337267829981,0.5087729280961987,1,0.84,2
105,-0.4641649332860026,2.7394853797688983,1.4874066896797382,0.7411255445102146,0.3566376648254888,1.7283092432048626,-0.5959936037265415,1.2427403648239719,0.9523332952759354,-0.9838818741991936,0.436073240848964,-0.6334235225408523,1.84232087199709,-0.04240612639436503,0.4128242238507271,-0.4241742879162033,1.0462415979115955,1.415078370610443,-0.3115159658840385,1,0.52,1
107,3.4310549300064057,-1.065385708689866,1.0084324319267313,-1.5413363617070437,-2.3063015879205917,-0.8638665880368661,0.8323227571165627,1.8468603496428844,0.058040980424225376,0.09083360170129096,-0.4293275192864488,-0.7538275035598041,0.6041042540890746,1.0530519002296923,-0.7854898808060843,-1.5059240481487153,0.4149648758590092,-0.12885764606230085,-0.9849642567341029,0,0.99,2
108,-0.8161945089538626,1.4632042972121757,-0.6590798798686714,0.1364990811323714,-0.2850601740309319,0.3063313417300773,-0.7230088728381469,-1.953604163680686,0.7667515865872727,0.427059052083366,-0.0352300628869727,-0.6766541655003069,-2.180008086376019,-2.235023172672604,-0.07556018279390406,-1.2574881633749695,0.35114093040861144,0.995870288558963,0.8280149172598528,0,0.02,1
109,0.3486070373520573,0.024969230201718567,-0.7236857373392859,-0.7539400219890481,-0.4120607645896828,-0.6760872121028524,-1.059847974938284,-1.1289502186723397,0.8045689202015349,0.6023831138096655,0.1245698551317603,1.2821509599979315,-0.8528254500257988,-1.6558256410649637,0.37892899053611145,1.0525038770583994,-1.0001884136441694,0.18712205980362126,1.1886156624765318,0,0.09,1
110,-0.3759139063095263,1.2513735352078046,-1.1458124295175711,-0.3278290402719528,-1.0180991278960012,1.0434726697771337,-0.9841496156288472,0.5944395983839316,1.9635979264809544,1.12984633703714,-1.6111599555778535,-0.9371869377459404,0.07553674414369804,-0.5387513998598834,0.12113740649752275,-0.4934409027674773,-0.7694228154241309,1.7562317263601968,0.3198347560285913,1,0.84,2
111,0.770014744759773,0.24130569993802506,0.26647623968550826,-0.4968942889804612,-1.3175176902133294,0.16815369497634813,1.6908915990118416,0.030620675136026367,-0.4537897814877629,0.06837905052673643,1.1674411518371528,-2.4259291604562683,1.0064299100979304,-1.7538009938560075,-1.1410356131331536,1.0437508850119688,0.3202237136201927,-0.18197033406064428,-1.0092770476909692,1,0.45,1
112,-0.978738615135494,1.8814172526303363,2.9759407565313976,1.1449196248537965,1.2503140739463812,-0.1276765401535896,1.151064310976312,-0.7818342933691004,-0.27725110091915617,-0.8853078099661951,-1.932498478639297,-1.4747517544240691,-2.1220619413385773,0.4005322160672457,0.009411287659502,0.14676663156591369,2.2149078645551534,-0.8955451824546815,0.7869447740349349,0,0.97,2
115,-0.1401083688192696,0.1618700847863606,-0.9417282588165174,-0.9440141056357332,0.2520331296088924,0.14824705731640742,0.020429019016219192,-0.5688126755177823,-0.6327553019254458,-0.5959226660213965,0.4323243008092349,0.4576925617980197,0.5961229528104892,-0.3969038575695864,0.6664131540553163,-0.06122499410106325,-0.24751085434691436,2.0150310840052748,0.2013746516381338,1,0.79,2
116,0.7871764788563108,1.2863277413392495,0.056618045904128285,0.34255242703712474,-0.12047546859531355,-0.4090722179971096,0.0632202059750256,0.6870493444155727,0.21986037110723647,-0.06006424310236291,-1.5622557485286843,1.5069136664088327,0.7006872959711892,-1.4364036222496308,0.433588318742641,0.5762829331527756,1.6873290090616229,-0.06380816216766401,0.5346770764856561,1,0.85,2
118,-0.347779949144755,0.7992537973569224,-0.5429039608976367,1.2581099521807475,0.10157053088183507,-0.2333590406695583,3.5230887138944222,1.6930681236267484,1.7518077268865635,0.9290583029510248,-0.8987545124820708,0.2228914878839476,-1.198559979539613,-0.9805350540172574,-0.4965046121073176,-0.4087937969011186,-0.7842837269751434,1.1744851426937266,0.3793197723985456,1,0.94,2
