,one,two,three,four,five,six,seven,eight,nine,ten,eleven,twelve,thirteen,fourteen,fifteen,seventeen,eighteen,nineteen,twenty,Class,Stability,Cluster2
205,-0.5979715133522524,0.33934652056724746,-0.4952521832883517,0.0010756289567646908,1.479095671380285,0.670626302586686,-0.14731737243082862,-1.0112889656969015,-0.03771970200997096,-1.3808731004023125,0.0785738559057582,0.7499649774765514,1.1724487279183688,-2.8109315165496342,1.4359147709598097,-0.4843300485533463,1.0311004752960284,-1.4880656690242915,-1.5531803161009992,0,0.18,1
211,0.22414229788756204,-0.3893779284721002,0.2492004636050604,0.2775489790226444,0.3881805246972415,-0.7251004032829064,-1.2873572598376948,0.4591276354579051,0.2123932978456557,0.09879590797084724,0.2021381693248903,-1.1354791006341332,1.0323752288552837,0.2477526333121005,0.10240411990121424,-2.596047894156708,-1.9866914337343369,0.2907178853624549,-0.40586804495732104,1,0.65,2
226,-1.0345490855639694,0.7236502156350824,0.22184430438269365,-0.6037378823011961,0.4780386334046273,-0.3983321912017008,0.06115751222710662,-1.2016457048496925,0.05585536658959885,-0.0498599956336597,-1.8066390859640875,-1.7904926327487067,-0.3052559774267324,-2.8667830545917004,-0.2220707140245204,-0.09123433941431117,0.5361112541744644,-1.4879458323524868,0.4725958468334935,1,0.5,1
228,-0.18456968048919795,-0.3759816821308539,-0.7574815548087205,1.9516676731694689,-1.8665189575672052,1.0053656121421877,1.179623028314565,0.4488335274257988,0.6523797747692628,-0.4649644375390281,-0.9585114890232848,0.8366617375344432,2.9481879071247787,-0.4216696508129806,-0.7324680669556711,-0.5728408308440354,0.6634218637671828,-0.2491778287410514,-1.8041842387992584,0,0.99,2
229,0.908352025573533,-0.9054769016166168,0.4700207876817614,1.1356532782801945,0.08918287577486779,2.1119716328110067,-0.17190205031344147,1.2821067369993564,0.4842143448112879,-0.1301006724524235,0.10184729644767328,-1.845135943553447,-0.4727178871072115,-1.9094418050590132,-0.13808010000020365,0.9796622498901754,-2.1859100326398617,-0.5488259113618433,1.4198269091374178,0,0.37,1
239,0.9819992612667524,0.552378816623573,-1.3048480329789776,-0.2491366239797312,0.5033751889774092,1.6928076777147134,0.8219715129834823,0.8698258566452959,0.4149833955132349,-0.056248676383070115,0.18097211658277654,-1.1494871284354762,0.008681547351977237,-2.798248001422589,0.7517930619421288,-1.2872923093996052,1.7171568142097744,1.4221350039241605,0.2036276666165792,0,0.23,1
240,-0.4016968513508334,-0.21814921180274788,0.9875391154762428,-0.11825626000355405,1.0835462274154857,-0.472780476782058,0.3155935907618456,0.031606208913767614,1.3960040199861652,1.0746708160052048,0.02209020570975656,-0.7193673595687718,-0.9391627424853478,-3.5990808043519515,-1.1573269485579265,-0.8413485709712001,0.4448452108131917,0.9671883405051224,0.18357832335271412,1,0.92,2
244,-0.8028036751279217,-1.3786017388679508,0.5523703726459073,-0.4636700499156405,0.20286128888401386,0.20353832213791606,-0.2205326459377301,1.1847804565617517,0.3733535057111847,0.879732214034294,0.21113828324687872,-0.6067980400506928,0.5966194655377481,-1.940206266358509,1.409375849430696,-0.3718857952960394,0.7037190720573199,0.4665397990500106,1.0438411389379292,0,0.25,1
259,-1.28089626899498,0.7163253768473034,-0.7779886377911741,0.6747076989067771,0.9499762950819168,-1.0141505928875525,-0.25821260786051475,-0.2259707905803143,-0.4420330132745299,-1.3271034145361602,-0.7459712617993453,1.1906933468179397,0.19480451604518634,-2.7604604176929506,-0.09725443877758444,-0.4908434401077861,0.4529496246954872,-0.5814183379238042,-0.8535403714248858,0,0.09,1
265,-0.7051637012412918,0.27286826020053595,-1.1887746121493563,-0.5714799255792254,1.1099155023777776,0.7905779623299068,0.4333957655509735,1.354714196823957,-0.3397684799832258,1.0763055083129327,0.24143305301591225,1.0468113174366775,2.2574053259143434,-0.4992739375127785,-0.8190770697313946,1.1764701804826942,-0.6774575081818732,1.0580616067996014,-0.11045066973366602,0,0.94,2
269,-0.5925379533701203,0.5083983919069717,0.42469108245312104,0.9026207334538998,-0.2485297905690404,0.4877588743003757,-0.660615753518084,-0.060642530153560685,-1.2662252197054122,-0.5461837306869365,0.8251399652985866,0.2487379176660261,2.167956705081466,-0.7842502938335663,-1.1956681129020141,-0.21898513566434855,-0.5839654629961749,1.6765220261429314,1.176131506844218,0,0.93,2
270,-0.18755112396169696,0.40020873742463137,-0.1431106735261097,1.08628305178702,-0.7871777711133244,0.11726669888352766,0.1085929759177038,1.0690305906093571,-0.326288011268787,0.7274730569777262,-0.293882097477016,1.43298651979824,1.4997254252839602,-0.4067154186963432,0.3055107965946178,-0.8210316700451452,0.5211668829944547,-0.9859998678756976,-0.13755019433837354,0,0.41,1
279,-0.7316131238114799,0.16030257130853667,-1.3887566303682124,0.35519918661667205,0.64285992545838,1.1627960844456262,-0.4950756657871275,-1.3067394978174744,0.5383073800249549,1.1492765246903136,-0.7520560609149199,0.3696293955529298,0.1782426339246841,-1.499627395058007,-0.3704653321791536,1.1764480458325604,-0.94301734368375,-0.0410503819566248,1.8397801048354503,0,0.53,1
280,-0.5952490632324943,0.2896138200514449,0.3108872481134293,2.0975672976549418,1.3826825059636134,1.9487378625286835,0.6005222739925289,-0.8692196371458948,-1.3364976160185449,-0.874795822447432,-0.3724538811046883,-1.2610881917787022,1.0213124876468322,-2.8971840762884233,1.9208695842483896,0.7159855681450926,0.9962373013280766,-1.3965348254463574,-0.0430252876163565,0,0.39,1
283,-0.27347195899945675,-1.4605717578319375,1.9285982042554484,-0.6684570727406957,-0.789373803246038,-1.6645596156733404,-0.2877982039735525,-0.1523032236361438,0.8056368351708993,1.1963455592084156,0.8037226430033184,-0.2723980684998425,2.3336592991186813,0.05200052428804969,-0.8943546546103893,-0.2986380062491227,-0.5168803057720189,-0.5064171268184672,0.8845864867469527,0,0.78,2
285,-0.7654043973373693,0.3362635256114996,0.039017809723246255,-0.28809891231945084,-1.328361822464198,-0.8619963719223763,0.7098402654758315,-0.558072783171943,-0.838601612958975,-0.9133060594366929,0.8400654864695163,-0.31620387798241495,0.965061386844563,-1.3364457418347002,0.2912649859406011,-0.7035442785693599,0.20887089640902004,0.042494321499196866,-0.6161354393548658,0,0.38,1
287,0.7892633024819243,0.9139510992954892,0.8215766597298337,0.7437482793841677,0.33439615412483864,0.191645473461642,-0.2390352384733513,-0.6024329114257024,1.1888160297724342,2.169031872388409,0.01823621788114818,1.940590623445095,1.3291432704732022,0.8349993043535813,1.7555695613979263,0.811195403643791,-0.44092344707860104,-0.2889693077373166,0.06354577417239024,1,0.53,1
290,-0.7897290209536754,0.2906580614388429,0.08797959867631977,-0.7016986069246575,-0.2130746371941047,1.3964572680107934,2.8197489104188507,1.2282479727870714,0.3924481487165525,-0.0992429845727676,-0.6906536458753014,-1.5801648227091314,3.176795222869302,-0.07054142965017485,0.936324832086852,-0.8596979241649133,-0.31186231765377154,0.4542577927394951,0.6510999624616992,0,0.95,2
291,-0.2348972005438913,1.7102381909188402,-0.499320964411079,-0.0528646246524373,0.04977688867627262,0.972289140750696,-0.9543670196032928,1.3792268393602771,-1.2992008414576983,-1.4247603538155815,-1.5704170238662365,-1.2132488748638908,1.5380050283480773,1.2912363834719351,-0.7805792028523014,0.6654056440058433,0.477618176048373,-0.6427026773794824,0.505110540483781,1,0.11,1
324,0.7457187356368127,2.2538304005083023,-0.3920385940653305,-0.01734889673472126,0.7694749602576711,-0.4542464834180012,-0.6535397793489395,-0.2683966967121356,0.7966316805541585,-1.3178930345878288,-0.5150106955307232,-1.2258759508791215,2.563226146179513,1.6534236370080846,-0.6093618528748246,0.7448573524351414,0.1293933550697962,-0.4114884115523889,-0.6284276476738999,1,0.02,1
333,-1.036656846354517,-0.8365190250730384,1.9413785808586983,-0.3282621219785899,-1.5350282913664681,0.5623392157373925,-0.840315135161575,0.6797684347788578,0.04564470519659386,-0.8590205298125461,0.7321434204801961,0.4100648557201038,1.4126936858270571,1.7003946767532798,0.992120881338484,0.025936161837648856,0.6796981143994786,0.06266042209744323,0.4106617576353258,1,0.0,1
337,-0.9858567520674032,-0.8705280178772808,0.4099949082553752,-1.228227221727854,-0.8706035847244147,0.3658974065731835,-2.227261014526272,-1.3576118632567913,-1.2867449766944803,-0.7679849827417072,-1.4576949619336836,-1.0109323324598989,0.5735816483310832,-1.5852750043311876,0.0010294952747317686,0.8725508516503766,-0.9305902753209352,-0.23899529560172125,-0.04823602854890333,0,0.46,1
340,0.3910324410402989,-1.8417751238392708,-1.2050096117782425,0.4508160573672709,2.3800520187322856,0.2596849401457794,-0.8329538015069263,1.8592574730587164,-0.1993656114025926,-0.707142378332303,0.6447624796993073,-0.31414297894458804,-0.9513186052317132,-2.39240379870715,1.263653115984028,-0.014770664562229266,-1.8372785531241969,-0.19692798138947845,-1.4274544727020462,0,0.12,1
346,-0.6645300708199929,1.0530408478940343,1.2448899547702823,-0.7158471234070412,-0.0923663796832088,-0.4591850217999544,0.049331317726917685,0.6913654405341741,-1.7814323080369423,-0.3120272400775462,1.0929027308176829,1.4847059423007685,0.6939635071713506,-1.9998217545135355,1.534581515193903,-0.1232579798989866,0.5580380031908267,1.0588716737256139,1.6212116374167618,0,0.22,1
352,1.7755182842537829,-1.1385877603980272,-0.9441932351242754,-1.418934318547194,0.5818041340445773,0.22913196343283984,-0.4430573146438512,0.8997891898724596,-0.4096730656345453,-0.9290956465334628,0.670738382288978,-0.3930921010908169,2.28956505105372,-0.8036469642837771,1.5380284530058714,0.8969141770429302,0.9988612874299281,0.5576577650139641,0.24819663119286525,0,0.91,2
363,0.3459509341165616,-1.1133301566082217,-0.8608559068607757,-2.2420294076783063,-3.2119644696461065,-0.05436116844004872,-0.2737448728416336,0.6063373335651991,0.9406474383092804,0.5636979215187622,-0.028427697168749225,0.08731466077441248,-0.3541781001698621,-2.140573766438796,-0.20993583168830407,0.06507315215377626,-0.24981671175076794,0.594149037990573,-0.3768806152819149,0,0.38,1
364,-1.059033639787134,0.3470665651207565,-0.5925719478503298,0.009594814963478708,-0.4073686780788301,0.4710467744807934,-0.5534580124153211,1.2276206118787285,-1.45474284559591,-1.5350705070855086,0.21319090928050755,2.0499722608181385,0.26408144463476624,-2.01475569288228,0.9651525477393498,0.1875555940540156,0.6992344167131096,-0.3498759082050321,-0.4518595280406093,0,0.09,1
369,-0.3265262558217266,-0.2619462703656553,0.3049400459611654,0.2274830738003329,-0.3918806079291853,2.043163277739816,-1.2493377833752308,-0.7049400718336403,-1.7749215827042648,0.5100177368972244,-1.6600111930629968,0.362771928495248,1.348629543099458,-1.6301675930720996,-0.7743745893202213,1.2568330676356143,-0.11975987152569408,-1.304292418810043,-2.004506342239683,0,0.57,2
373,-1.333304223015653,0.22465074775834196,-0.07144695769445132,0.4009206022716473,1.11839175548096,-0.3681170462656309,0.2200298404885144,-1.963401226419301,1.003606358506592,-0.18875169416927154,1.4999854193364217,0.3612960264951533,2.2220614023348126,-0.2367145873841517,0.6123739528236686,0.2577330001269701,-1.2640410690207908,-0.7536795813025556,-0.6922566195680605,0,0.95,2
378,0.3740946691600734,-0.7920133439289373,0.6913802595935831,0.25359600474495997,-1.058753348241131,-1.06779881538069,-0.7567655217658084,-2.1182737793106243,0.9639069727323036,0.41233151138625024,1.0533842288053044,0.4188498291033429,1.08093353326438,-1.128061098927735,2.178146214155418,-0.4772398338256652,0.5244083859562854,-0.8824816634159577,-1.3190586030464169,0,0.35,1
384,-0.11585945468994982,0.8481834850300997,1.0761265819817358,-1.583981074222385,-0.2781591413678869,0.0744923581042016,0.4550845108269914,-1.201242399689133,1.1379259417045648,-1.4568194711635158,-0.9791474360084771,-1.1786569979560682,2.0012363324505267,-1.4220253864769372,-0.8452251363668942,0.038192224563538615,0.4751791382425405,0.021065193474058462,1.1446934614354094,0,0.75,2
387,-1.823819968527744,0.8806613003523655,2.6837736946814545,1.8784531707935381,-0.09053335803839983,0.8840893361306887,-0.5677936925651668,1.3229523413910156,0.48117492626012,-0.026978023774836216,-0.275130247261386,0.24320361272124566,2.1750451334311403,-0.9038567321310624,0.1403367471154044,-0.002378283180511513,-0.3068380559269561,-0.2367114094962664,-0.1502526793288056,0,0.8,2
392,-0.059913363518532416,-1.015402455655332,0.8111037155696099,1.4060435410655496,0.1051042542305702,-0.6891968186999821,-1.4007601047111995,0.3130194467084468,-0.8917004114040425,-0.5259419177417276,0.4576758435771286,1.2604977536090156,1.0008504875740862,-2.0398350393397218,-1.434911967254009,-1.7246632384321126,1.1482342532655998,-1.0606008844864192,-2.2751747393574826,0,0.28,1
412,-0.4158503078052812,0.4930422032084765,1.1148632640455558,0.39385592140558096,-1.303681678810556,0.5546587036433294,-1.3629429627211076,-1.8123359474755611,0.5683614005080934,-0.95090066514635,-1.0657148714192557,0.8292374693788737,1.0012798430692555,-1.0196139219703828,-0.22323532252766712,0.41140006217268016,-0.009098032216614612,-0.7003992417063651,-0.8748010835002364,0,0.36,1
415,-2.10563890212804,-1.7709771467134507,1.7711180038457157,-0.30532249698186803,1.2488991156663598,-0.8412025940765173,-0.9551471739605841,-1.3015383994047443,0.29007042264537397,-1.1726533964540515,0.09015585818123176,-1.0420523712200986,1.4153117269029536,-1.9449767275181864,0.9225099699132596,-0.3666515509031855,1.2709395343933687,0.06365565130675642,-2.0872676184849146,0,0.33,1
416,-0.007600422577094297,0.5487231391919337,-0.6703916439287678,0.3929585747740397,0.6022210249340575,1.1297204171041957,0.6579692540956862,0.5794597725918083,0.1132794480515021,-0.7045558233743073,-1.2695355678695497,0.7573289815702484,0.5887269634218164,-1.6322931865732249,1.9613837353263612,-0.9156141594618444,0.8735963742742505,0.1851845287476605,0.0564173293212481,0,0.07,1
417,0.11432172428845468,-0.6524079766583859,-0.4312015224130537,-0.08128509455929704,-1.9463470686875188,-0.7309694747953711,1.4121991978013635,-1.3198393536068365,0.1415115358423029,-0.5080147942455243,-0.3468311556709781,-0.8007378929480412,-0.7341629590144647,-3.365785617632844,-0.192026917335528,-0.7557585162204592,0.7681092451210677,-1.656458272204192,0.5385577124429729,1,0.84,2
419,-0.4870865870163642,-0.07369682431709634,-1.1274650955691936,0.6742268793215499,-0.5471989781349811,0.14832855581385845,1.2369372410841897,0.3567396639020993,-0.13707832134479475,-1.3230651590397218,-0.6675988360857752,-1.3803308951103437,1.818929888789125,-1.230760611663796,-0.3397263403420032,-1.509457911464682,-1.717392621499173,-1.91971202912606,-0.15346286090028233,0,0.73,2
420,-0.6850330645541891,0.1420922026809087,-0.9075327675940752,1.0234250692690745,0.7773908631292274,1.280921556352984,0.5629921281400776,-1.270379910143802,0.17382580959095198,0.8398136373304108,0.19313943658908655,-0.4932423339891431,0.9638935950844284,-1.6213088725501184,1.085251871061882,0.743381379078727,0.3431406545426566,-0.22797012603311104,0.5010769506012924,0,0.39,1
430,0.6242037509264576,-1.486109597844936,0.19772710051874728,-0.29554328838438537,-0.9443726903517528,-1.2252698815084602,0.2772032564211449,0.14655031341432756,0.5787103550511932,-1.278606336614262,-0.36883187943076096,-0.3381538150194883,0.9704413585432092,0.2630793841891617,0.5384975947866921,0.0007933648474532433,1.3893353568219726,0.5367845626834342,0.7169575746514651,1,0.61,2
436,-0.4682181719231505,1.6433589632550716,0.2534632655189037,-0.521084830590265,0.1131177115147052,-0.36897982292942416,-0.37227350846387103,1.3610279470776554,-0.05517229610356952,1.3403441845712043,0.6219008759087509,-1.6481817965957657,0.41071793523442457,-2.049106300196115,-1.0154073213138377,0.1759124333236258,-0.16169294416177804,-1.7207093418463366,-1.2297311728225266,0,0.15,1
437,-2.0422154103394368,1.7122877473351443,0.1696562998775055,0.23709479905517866,0.9047613285462348,-1.0600801568910874,-1.3411658381900478,1.2360065830115743,-0.9733682030507688,0.2615340532019414,-0.6639594005113593,0.4175719048844607,0.7454451926764338,-1.1032090566670127,1.0947841697985168,0.3322038238340868,0.3225809003253498,2.1351895377603998,-0.42625891818016215,0,0.47,1
438,-0.12545934344510867,0.3538192021005209,0.7772301280425766,-0.371374727940872,-1.2877126954031188,-0.17487042894235266,-0.024814286851820317,1.865310212948314,1.0724957266353436,0.4468233057688797,-1.3448745627087555,-0.4289029311666344,1.11636665342273,0.28202103563769554,-1.3417223707596726,0.5108694632677627,0.7329429741042892,-0.4771147577060228,0.8531605540472184,1,0.4,1
441,0.4996002969239777,0.9082658934223988,1.5792726418221332,-0.13908777702643504,1.1487511326179272,0.8400316938427885,0.07461944132866326,0.9786552064760056,-0.3133348676336261,0.8588981222956099,0.16869511495341313,0.6297307946669537,0.8038203116897964,-2.2241297041824715,-2.3656772379398125,-0.9772908533416532,-0.8220902392629145,-1.337692910068127,-0.4694533922227343,0,0.33,1
442,2.440496263138657,-2.1075737300347233,-0.3600789725662579,-2.8953527521546296,-0.8102603006043362,0.14657700426464004,0.24561133631027146,-0.165833130849576,1.3854636772436937,1.1015391650696635,-0.7021210491244649,0.000978990025156698,1.7253621444628413,-0.373090856254288,-0.19684649987803404,-0.19329847920597376,0.1294726859751022,-1.0016029824622532,0.604662864352835,0,0.82,2
